src_ip,dst_ip,src_port,dst_port,total_packets,total_bytes,mean_packet_length,std_packet_length,flow_duration,mean_inter_arrival_time,std_inter_arrival_time,handshake_ratio,application_data_ratio,alert_ratio,label
::1,::1,8443,6583,10,2499,249.9,396.5066077633512,2.0279910564422607,0.2253323396046956,0.4174378822535371,0.1,0.0,0.0,0
::1,::1,8443,9939,9,2435,270.55555555555554,429.9646267391232,2.028518915176392,0.2535648643970489,0.4347862422900921,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9970,9,2435,270.55555555555554,429.9646267391232,2.0358099937438965,0.254476249217987,0.4345841532114888,0.1111111111111111,0.0,0.0,0
::1,::1,5157,8443,10,2250,225.0,436.9652160069495,2.023595094680786,0.2248438994089762,0.4164948893499634,0.1,0.0,0.0,0
::1,::1,8443,6533,9,2435,270.55555555555554,429.9646267391232,2.0278189182281494,0.2534773647785187,0.4365976516689443,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6565,9,2435,270.55555555555554,429.9646267391232,2.036895036697388,0.2546118795871734,0.436330489414112,0.1111111111111111,0.0,0.0,0
::1,::1,6686,8443,11,2375,215.9090909090909,433.8886439766554,2.0573530197143555,0.2057353019714355,0.4032230248652512,0.0909090909090909,0.0,0.0,0
::1,::1,6694,8443,11,2375,215.9090909090909,433.8886439766554,2.0603959560394287,0.2060395956039428,0.402714989887965,0.0909090909090909,0.0,0.0,0
::1,::1,8443,6805,10,2499,249.9,396.5066077633512,2.04111909866333,0.2267910109625922,0.4209799577066817,0.1,0.0,0.0,0
::1,::1,9946,8443,10,2311,231.1,452.2686038185715,2.0438549518585205,0.2270949946509467,0.4186057335351833,0.1,0.0,0.0,0
::1,::1,6558,8443,10,2311,231.1,452.2686038185715,2.0493688583374023,0.227707650926378,0.4186443084225911,0.1,0.0,0.0,0
::1,::1,8443,9966,9,2435,270.55555555555554,429.9646267391232,2.0208370685577397,0.2526046335697174,0.4343041289977748,0.1111111111111111,0.0,0.0,0
::1,::1,10040,8443,10,2311,231.1,452.2686038185715,2.0389578342437744,0.2265508704715305,0.4156769170433337,0.1,0.0,0.0,0
::1,::1,9875,8443,10,2310,231.0,452.2983528601448,2.059979200363159,0.2288865778181288,0.4192427437913673,0.1,0.0,0.0,0
::1,::1,5186,8443,10,2250,225.0,436.9652160069495,2.033529043197632,0.2259476714664035,0.418163600849127,0.1,0.0,0.0,0
::1,::1,6666,8443,10,2311,231.1,452.2686038185715,2.0290980339050293,0.2254553371005588,0.4187443292536022,0.1,0.0,0.0,0
::1,::1,6577,8443,10,2311,231.1,452.2686038185715,2.0570340156555176,0.2285593350728353,0.4188116608289346,0.1,0.0,0.0,0
::1,::1,6813,8443,10,2302,230.2,452.5434343795079,2.0445010662078857,0.2271667851342095,0.4161373065735694,0.1,0.0,0.0,0
::1,::1,6517,8443,10,2311,231.1,452.2686038185715,2.045557975769043,0.2272842195298936,0.4166819085240502,0.1,0.0,0.0,0
::1,::1,8443,5187,9,2435,270.55555555555554,429.9646267391232,2.042897939682007,0.2553622424602508,0.4332676338753778,0.1111111111111111,0.0,0.0,0
::1,::1,6478,8443,11,2375,215.9090909090909,433.8886439766554,2.048203945159912,0.2048203945159912,0.4044751757278392,0.0909090909090909,0.0,0.0,0
::1,::1,6621,8443,10,2311,231.1,452.2686038185715,2.039355993270874,0.2265951103634304,0.4187499514103271,0.1,0.0,0.0,0
::1,::1,8443,9873,9,2435,270.55555555555554,429.9646267391232,2.0432960987091064,0.2554120123386383,0.4377177023224424,0.1111111111111111,0.0,0.0,0
::1,::1,9873,8443,10,2310,231.0,452.2983528601448,2.043617010116577,0.2270685566796196,0.4203417292908968,0.1,0.0,0.0,0
::1,::1,6695,8443,10,2311,231.1,452.2686038185715,2.058665037155152,0.2287405596839057,0.4188828493797131,0.1,0.0,0.0,0
::1,::1,8443,9996,9,2435,270.55555555555554,429.9646267391232,2.067099094390869,0.2583873867988586,0.4369321443149364,0.1111111111111111,0.0,0.0,0
::1,::1,8443,5151,9,2435,270.55555555555554,429.9646267391232,2.0523219108581543,0.2565402388572693,0.4352624125995319,0.1111111111111111,0.0,0.0,0
::1,::1,6809,8443,11,2366,215.0909090909091,434.120522550102,2.06206488609314,0.2062064886093139,0.4006410280939117,0.0909090909090909,0.0,0.0,0
::1,::1,8443,6588,9,2435,270.55555555555554,429.9646267391232,2.0355589389801025,0.2544448673725128,0.4359337357034928,0.1111111111111111,0.0,0.0,0
::1,::1,6661,8443,10,2311,231.1,452.2686038185715,2.0552120208740234,0.2283568912082248,0.4166143901630905,0.1,0.0,0.0,0
::1,::1,9999,8443,11,2375,215.9090909090909,433.8886439766554,2.0465900897979736,0.2046590089797973,0.4021129717172734,0.0909090909090909,0.0,0.0,0
::1,::1,8443,6462,9,2435,270.55555555555554,429.9646267391232,2.04475998878479,0.2555949985980987,0.4332275155466771,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9984,9,2435,270.55555555555554,429.9646267391232,2.0352299213409424,0.2544037401676178,0.4369966590616515,0.1111111111111111,0.0,0.0,0
::1,::1,9898,8443,10,2310,231.0,452.2983528601448,2.0314090251922607,0.2257121139102512,0.4174270441638492,0.1,0.0,0.0,0
::1,::1,8443,9858,9,2435,270.55555555555554,429.9646267391232,2.049177885055542,0.2561472356319427,0.4347365105071447,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6789,9,2435,270.55555555555554,429.9646267391232,2.0344460010528564,0.254305750131607,0.4357631975177596,0.1111111111111111,0.0,0.0,0
::1,::1,6556,8443,10,2311,231.1,452.2686038185715,2.0582950115203857,0.2286994457244873,0.4193042980680104,0.1,0.0,0.0,0
::1,::1,8443,9871,9,2435,270.55555555555554,429.9646267391232,2.0291190147399902,0.2536398768424988,0.4334087689932181,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6648,9,2435,270.55555555555554,429.9646267391232,2.043315887451172,0.2554144859313965,0.4334443841738421,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6843,9,2435,270.55555555555554,429.9646267391232,2.047219038009644,0.2559023797512054,0.4337111879628493,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9904,9,2435,270.55555555555554,429.9646267391232,2.0527310371398926,0.2565913796424866,0.4348179475647197,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6556,9,2435,270.55555555555554,429.9646267391232,2.0574309825897217,0.2571788728237152,0.4365364773314895,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9955,9,2435,270.55555555555554,429.9646267391232,2.0264101028442383,0.2533012628555298,0.4347503503297499,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9964,9,2435,270.55555555555554,429.9646267391232,2.024852991104126,0.2531066238880157,0.4328439515379317,0.1111111111111111,0.0,0.0,0
::1,::1,6765,8443,10,2250,225.0,436.9652160069495,2.043243169784546,0.2270270188649495,0.4160626606516496,0.1,0.0,0.0,0
::1,::1,10032,8443,11,2375,215.9090909090909,433.8886439766554,2.0406758785247803,0.204067587852478,0.3997056783063991,0.0909090909090909,0.0,0.0,0
::1,::1,9858,8443,10,2310,231.0,452.2983528601448,2.049682140350342,0.2277424600389268,0.4175913038370766,0.1,0.0,0.0,0
::1,::1,8443,9895,10,2499,249.9,396.5066077633512,2.0614731311798096,0.2290525701310899,0.4198434288364547,0.1,0.0,0.0,0
::1,::1,9908,8443,10,2311,231.1,452.2686038185715,2.048654079437256,0.2276282310485839,0.4171842340074341,0.1,0.0,0.0,0
::1,::1,6447,8443,11,2375,215.9090909090909,433.8886439766554,2.0594871044158936,0.2059487104415893,0.4036512031708671,0.0909090909090909,0.0,0.0,0
::1,::1,8443,6701,9,2435,270.55555555555554,429.9646267391232,2.0486419200897217,0.2560802400112152,0.4344348276406938,0.1111111111111111,0.0,0.0,0
::1,::1,9935,8443,10,2311,231.1,452.2686038185715,2.0361850261688232,0.2262427806854248,0.4191415168843369,0.1,0.0,0.0,0
::1,::1,8443,10040,9,2435,270.55555555555554,429.9646267391232,2.0385899543762207,0.2548237442970276,0.4327362577408639,0.1111111111111111,0.0,0.0,0
::1,::1,5179,8443,10,2250,225.0,436.9652160069495,2.052994966506958,0.2281105518341064,0.4183607789627974,0.1,0.0,0.0,0
::1,::1,8443,5169,9,2435,270.55555555555554,429.9646267391232,2.012726068496704,0.251590758562088,0.4328803239514496,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6824,9,2435,270.55555555555554,429.9646267391232,2.0452330112457275,0.2556541264057159,0.4337470486491726,0.1111111111111111,0.0,0.0,0
::1,::1,8443,5172,9,2435,270.55555555555554,429.9646267391232,2.06040096282959,0.2575501203536987,0.4374215644745329,0.1111111111111111,0.0,0.0,0
::1,::1,6812,8443,10,2302,230.2,452.5434343795079,2.042349100112915,0.2269276777903238,0.4190211098906169,0.1,0.0,0.0,0
::1,::1,8443,9862,9,2435,270.55555555555554,429.9646267391232,2.0521459579467773,0.2565182447433471,0.4345967590161523,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6575,9,2435,270.55555555555554,429.9646267391232,2.034062147140503,0.2542577683925628,0.4346671976131077,0.1111111111111111,0.0,0.0,0
::1,::1,10033,8443,10,2311,231.1,452.2686038185715,2.062385082244873,0.2291538980272081,0.4199855756861703,0.1,0.0,0.0,0
::1,::1,5184,8443,10,2250,225.0,436.9652160069495,2.061246156692505,0.2290273507436116,0.4189374787337553,0.1,0.0,0.0,0
::1,::1,5174,8443,10,2250,225.0,436.9652160069495,2.055638074874878,0.2284042305416531,0.4177380118427275,0.1,0.0,0.0,0
::1,::1,8443,6638,9,2435,270.55555555555554,429.9646267391232,2.034803867340088,0.254350483417511,0.4356246708168149,0.1111111111111111,0.0,0.0,0
::1,::1,6826,8443,10,2302,230.2,452.5434343795079,2.0291390419006348,0.2254598935445149,0.4174596692639804,0.1,0.0,0.0,0
::1,::1,8443,9918,9,2435,270.55555555555554,429.9646267391232,2.0171358585357666,0.2521419823169708,0.4337319544078532,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6577,9,2435,270.55555555555554,429.9646267391232,2.056256055831909,0.2570320069789886,0.436042117675035,0.1111111111111111,0.0,0.0,0
::1,::1,8443,1645,10,2499,249.9,396.5066077633512,2.0530481338500977,0.2281164593166775,0.4205886141060457,0.1,0.0,0.0,0
::1,::1,5161,8443,10,2250,225.0,436.9652160069495,2.0243899822235107,0.2249322202470567,0.4164984369156577,0.1,0.0,0.0,0
::1,::1,8443,6744,9,2435,270.55555555555554,429.9646267391232,2.0518229007720947,0.2564778625965118,0.4351486205725663,0.1111111111111111,0.0,0.0,0
::1,::1,9826,8443,10,2310,231.0,452.2983528601448,2.0338339805603027,0.2259815533955892,0.4143622911333906,0.1,0.0,0.0,0
::1,::1,6566,8443,11,2375,215.9090909090909,433.8886439766554,2.0550379753112797,0.2055037975311279,0.4013956413938399,0.0909090909090909,0.0,0.0,0
::1,::1,6770,8443,10,2250,225.0,436.9652160069495,2.047382116317749,0.2274869018130832,0.4169991386469105,0.1,0.0,0.0,0
::1,::1,5167,8443,10,2250,225.0,436.9652160069495,2.032536029815674,0.225837336646186,0.4197251116760169,0.1,0.0,0.0,0
::1,::1,10023,8443,10,2311,231.1,452.2686038185715,2.06536602973938,0.2294851144154866,0.4204652696877709,0.1,0.0,0.0,0
::1,::1,6849,8443,10,2302,230.2,452.5434343795079,2.055920124053955,0.2284355693393283,0.4183678793402138,0.1,0.0,0.0,0
::1,::1,6683,8443,10,2311,231.1,452.2686038185715,2.0483009815216064,0.2275889979468451,0.4171111560310432,0.1,0.0,0.0,0
::1,::1,8443,6491,9,2435,270.55555555555554,429.9646267391232,2.0429420471191406,0.2553677558898926,0.437552695551023,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9948,9,2435,270.55555555555554,429.9646267391232,2.025513172149658,0.2531891465187073,0.433511691740551,0.1111111111111111,0.0,0.0,0
::1,::1,6755,8443,10,2250,225.0,436.9652160069495,2.054495096206665,0.2282772329118516,0.4186259757764881,0.1,0.0,0.0,0
::1,::1,8443,6448,9,2435,270.55555555555554,429.9646267391232,2.027013063430786,0.2533766329288482,0.4341054935810178,0.1111111111111111,0.0,0.0,0
::1,::1,6483,8443,10,2311,231.1,452.2686038185715,2.053091049194336,0.2281212276882595,0.4181556593815645,0.1,0.0,0.0,0
::1,::1,8443,6698,10,2499,249.9,396.5066077633512,2.0637130737304688,0.2293014526367187,0.4179984584924626,0.1,0.0,0.0,0
::1,::1,9851,8443,11,2374,215.8181818181818,433.9136525292096,2.0579521656036377,0.2057952165603637,0.4034386286867269,0.0909090909090909,0.0,0.0,0
::1,::1,8443,6608,10,2499,249.9,396.5066077633512,2.0563650131225586,0.228485001458062,0.418280234596101,0.1,0.0,0.0,0
::1,::1,9926,8443,10,2311,231.1,452.2686038185715,2.034576892852783,0.2260640992058648,0.4186127953729817,0.1,0.0,0.0,0
::1,::1,8443,6800,9,2435,270.55555555555554,429.9646267391232,2.0131149291992188,0.2516393661499023,0.432081742782172,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6555,10,2499,249.9,396.5066077633512,2.037913084030152,0.2264347871144612,0.4183056912427034,0.1,0.0,0.0,0
::1,::1,8443,6595,9,2435,270.55555555555554,429.9646267391232,2.0415937900543213,0.2551992237567901,0.4362824980864234,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10014,10,2499,249.9,396.5066077633512,2.028003931045532,0.2253337701161702,0.4180768375604761,0.1,0.0,0.0,0
::1,::1,6696,8443,10,2311,231.1,452.2686038185715,2.063076972961426,0.2292307747734917,0.4200280530328524,0.1,0.0,0.0,0
::1,::1,8443,6590,9,2435,270.55555555555554,429.9646267391232,2.041593074798584,0.255199134349823,0.4346770461983923,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6782,9,2435,270.55555555555554,429.9646267391232,2.037024974822998,0.2546281218528747,0.4361657477671315,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9926,9,2435,270.55555555555554,429.9646267391232,2.034373998641968,0.2542967498302459,0.4358981323888796,0.1111111111111111,0.0,0.0,0
::1,::1,6691,8443,10,2311,231.1,452.2686038185715,2.065718173980713,0.2295242415534125,0.419993142883995,0.1,0.0,0.0,0
::1,::1,8443,5184,9,2435,270.55555555555554,429.9646267391232,2.0606019496917725,0.2575752437114715,0.4361598828973854,0.1111111111111111,0.0,0.0,0
::1,::1,6599,8443,10,2311,231.1,452.2686038185715,2.035978078842163,0.2262197865380181,0.4146430729062431,0.1,0.0,0.0,0
::1,::1,8443,9979,9,2435,270.55555555555554,429.9646267391232,2.0437169075012207,0.2554646134376526,0.4379130479447001,0.1111111111111111,0.0,0.0,0
::1,::1,6582,8443,10,2311,231.1,452.2686038185715,2.0438640117645264,0.2270960013071696,0.4166251272628312,0.1,0.0,0.0,0
::1,::1,10038,8443,10,2311,231.1,452.2686038185715,2.0501840114593506,0.2277982234954834,0.4177758852101239,0.1,0.0,0.0,0
::1,::1,8443,6819,9,2435,270.55555555555554,429.9646267391232,2.0485520362854004,0.256069004535675,0.4387377678825054,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6619,9,2435,270.55555555555554,429.9646267391232,2.0624868869781494,0.2578108608722687,0.4375654232541947,0.1111111111111111,0.0,0.0,0
::1,::1,10005,8443,10,2311,231.1,452.2686038185715,2.027397871017456,0.2252664301130506,0.4168730173208855,0.1,0.0,0.0,0
::1,::1,9943,8443,10,2311,231.1,452.2686038185715,2.026804208755493,0.2252004676394992,0.4178827079829648,0.1,0.0,0.0,0
::1,::1,6644,8443,10,2311,231.1,452.2686038185715,2.042866945266724,0.226985216140747,0.4200430858752912,0.1,0.0,0.0,0
::1,::1,8443,6567,9,2435,270.55555555555554,429.9646267391232,2.0506999492645264,0.2563374936580658,0.4347708269894858,0.1111111111111111,0.0,0.0,0
::1,::1,6572,8443,11,2375,215.9090909090909,433.8886439766554,2.034123182296753,0.2034123182296753,0.4013948967830126,0.0909090909090909,0.0,0.0,0
::1,::1,9958,8443,11,2375,215.9090909090909,433.8886439766554,2.032869815826416,0.2032869815826416,0.4030836687218319,0.0909090909090909,0.0,0.0,0
::1,::1,10016,8443,10,2311,231.1,452.2686038185715,2.0339369773864746,0.225992997487386,0.4182911848059766,0.1,0.0,0.0,0
::1,::1,10022,8443,10,2311,231.1,452.2686038185715,2.0335309505462646,0.2259478833940294,0.4180978077955711,0.1,0.0,0.0,0
::1,::1,9922,8443,10,2311,231.1,452.2686038185715,2.0319690704345703,0.2257743411593967,0.4180670537043268,0.1,0.0,0.0,0
::1,::1,6842,8443,10,2302,230.2,452.5434343795079,2.048056125640869,0.2275617917378743,0.4170039412507871,0.1,0.0,0.0,0
::1,::1,6750,8443,10,2250,225.0,436.9652160069495,2.0484840869903564,0.2276093429989285,0.4199023145989713,0.1,0.0,0.0,0
::1,::1,6469,8443,10,2311,231.1,452.2686038185715,2.05137300491333,0.2279303338792589,0.4177555179434089,0.1,0.0,0.0,0
::1,::1,8443,9998,9,2435,270.55555555555554,429.9646267391232,2.0513429641723637,0.2564178705215454,0.4349877833627147,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6488,9,2435,270.55555555555554,429.9646267391232,2.022603988647461,0.2528254985809326,0.4334089034409055,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6576,9,2435,270.55555555555554,429.9646267391232,2.0582351684570312,0.2572793960571289,0.436720216214419,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6853,9,2435,270.55555555555554,429.9646267391232,2.0255730152130127,0.2531966269016266,0.4354278244925969,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6677,9,2435,270.55555555555554,429.9646267391232,2.044858932495117,0.2556073665618896,0.4332794925356535,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9993,9,2435,270.55555555555554,429.9646267391232,2.0543620586395264,0.2567952573299408,0.4358083513447677,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6520,9,2435,270.55555555555554,429.9646267391232,2.0544590950012207,0.2568073868751526,0.4357262819011597,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6563,9,2435,270.55555555555554,429.9646267391232,2.021013021469116,0.2526266276836395,0.4331323209972383,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6842,9,2435,270.55555555555554,429.9646267391232,2.0475270748138428,0.2559408843517303,0.4341796230947305,0.1111111111111111,0.0,0.0,0
::1,::1,6743,8443,10,2250,225.0,436.9652160069495,2.050100088119507,0.2277888986799452,0.417176801148627,0.1,0.0,0.0,0
::1,::1,8443,6579,9,2435,270.55555555555554,429.9646267391232,2.0519959926605225,0.2564994990825653,0.4355838291664419,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6784,9,2435,270.55555555555554,429.9646267391232,2.038511037826538,0.2548138797283172,0.4363531838703618,0.1111111111111111,0.0,0.0,0
::1,::1,6521,8443,10,2311,231.1,452.2686038185715,2.0444509983062744,0.2271612220340305,0.4200399944429978,0.1,0.0,0.0,0
::1,::1,8443,6601,9,2435,270.55555555555554,429.9646267391232,2.0364561080932617,0.2545570135116577,0.4352790903206608,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6537,10,2499,249.9,396.5066077633512,2.0559370517730717,0.2284374501970079,0.4184380911956594,0.1,0.0,0.0,0
::1,::1,8443,6676,9,2435,270.55555555555554,429.9646267391232,2.0638070106506348,0.2579758763313293,0.4352796133540035,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9828,9,2435,270.55555555555554,429.9646267391232,2.0281639099121094,0.2535204887390136,0.4348842190766644,0.1111111111111111,0.0,0.0,0
::1,::1,9932,8443,10,2311,231.1,452.2686038185715,2.018544912338257,0.2242827680375841,0.4163177496158989,0.1,0.0,0.0,0
::1,::1,6613,8443,10,2311,231.1,452.2686038185715,2.035928964614868,0.226214329401652,0.4187025704935509,0.1,0.0,0.0,0
::1,::1,6803,8443,10,2302,230.2,452.5434343795079,2.0235819816589355,0.2248424424065483,0.4163282268124043,0.1,0.0,0.0,0
::1,::1,8443,9880,9,2435,270.55555555555554,429.9646267391232,2.039818048477173,0.2549772560596466,0.4358479985533952,0.1111111111111111,0.0,0.0,0
::1,::1,6501,8443,11,2375,215.9090909090909,433.8886439766554,2.051056146621704,0.2051056146621704,0.4049407787438678,0.0909090909090909,0.0,0.0,0
::1,::1,8443,9797,9,2435,270.55555555555554,429.9646267391232,2.029392957687378,0.2536741197109222,0.4341022154808008,0.1111111111111111,0.0,0.0,0
::1,::1,6511,8443,10,2311,231.1,452.2686038185715,2.049510955810547,0.2277234395345052,0.4202658958502984,0.1,0.0,0.0,0
::1,::1,9888,8443,10,2310,231.0,452.2983528601448,2.0314979553222656,0.2257219950358072,0.4177465691895628,0.1,0.0,0.0,0
::1,::1,6586,8443,10,2311,231.1,452.2686038185715,2.059830904006958,0.2288701004452175,0.4196857337464691,0.1,0.0,0.0,0
::1,::1,8443,6813,9,2435,270.55555555555554,429.9646267391232,2.043844223022461,0.2554805278778076,0.4332223283735006,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6791,10,2499,249.9,396.5066077633512,2.0730419158935547,0.2303379906548394,0.4169291356707801,0.1,0.0,0.0,0
::1,::1,6785,8443,10,2302,230.2,452.5434343795079,2.0299668312072754,0.2255518701341417,0.4174058127561149,0.1,0.0,0.0,0
::1,::1,6476,8443,10,2311,231.1,452.2686038185715,2.0471789836883545,0.2274643315209282,0.4169076901742478,0.1,0.0,0.0,0
::1,::1,8443,6637,9,2435,270.55555555555554,429.9646267391232,2.043307065963745,0.2554133832454681,0.4332963529299449,0.1111111111111111,0.0,0.0,0
::1,::1,8443,5186,9,2435,270.55555555555554,429.9646267391232,2.033231019973755,0.2541538774967193,0.4354749293033643,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9839,9,2435,270.55555555555554,429.9646267391232,2.0375020503997803,0.2546877562999725,0.4359943175769544,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6525,9,2435,270.55555555555554,429.9646267391232,2.0413880348205566,0.2551735043525696,0.4366921265190879,0.1111111111111111,0.0,0.0,0
::1,::1,9931,8443,10,2311,231.1,452.2686038185715,2.025090217590332,0.2250100241767035,0.4180950756531997,0.1,0.0,0.0,0
::1,::1,6643,8443,11,2375,215.9090909090909,433.8886439766554,2.057699918746948,0.2057699918746948,0.4024039120735491,0.0909090909090909,0.0,0.0,0
::1,::1,8443,5163,9,2435,270.55555555555554,429.9646267391232,2.033036947250366,0.2541296184062958,0.4355363990221263,0.1111111111111111,0.0,0.0,0
::1,::1,6536,8443,10,2311,231.1,452.2686038185715,2.024039030075073,0.224893225563897,0.4150309662328974,0.1,0.0,0.0,0
::1,::1,6608,8443,11,2375,215.9090909090909,433.8886439766554,2.056913137435913,0.2056913137435913,0.4025869309288901,0.0909090909090909,0.0,0.0,0
::1,::1,6461,8443,11,2375,215.9090909090909,433.8886439766554,2.047546863555908,0.2047546863555908,0.4013755684927773,0.0909090909090909,0.0,0.0,0
::1,::1,8443,5181,9,2435,270.55555555555554,429.9646267391232,2.0464110374450684,0.2558013796806335,0.4340845967509458,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6518,9,2435,270.55555555555554,429.9646267391232,2.0471079349517822,0.2558884918689728,0.4341194098997965,0.1111111111111111,0.0,0.0,0
::1,::1,8443,5160,9,2435,270.55555555555554,429.9646267391232,2.0202438831329346,0.2525304853916168,0.4341875849741651,0.1111111111111111,0.0,0.0,0
::1,::1,6806,8443,10,2302,230.2,452.5434343795079,2.0292811393737797,0.2254756821526421,0.4173498811413479,0.1,0.0,0.0,0
::1,::1,9911,8443,11,2375,215.9090909090909,433.8886439766554,2.050689935684204,0.2050689935684204,0.4047623833994906,0.0909090909090909,0.0,0.0,0
::1,::1,10027,8443,10,2311,231.1,452.2686038185715,2.029937028884888,0.2255485587649875,0.4162365952951234,0.1,0.0,0.0,0
::1,::1,6676,8443,10,2311,231.1,452.2686038185715,2.0645558834075928,0.2293950981563992,0.418145283997048,0.1,0.0,0.0,0
::1,::1,5168,8443,10,2250,225.0,436.9652160069495,2.033895969390869,0.2259884410434299,0.4184157061766722,0.1,0.0,0.0,0
::1,::1,8443,10029,9,2435,270.55555555555554,429.9646267391232,2.03427791595459,0.2542847394943237,0.4359430018585622,0.1111111111111111,0.0,0.0,0
::1,::1,6659,8443,10,2311,231.1,452.2686038185715,2.0542500019073486,0.2282500002119276,0.4179644647087812,0.1,0.0,0.0,0
::1,::1,8443,6785,9,2435,270.55555555555554,429.9646267391232,2.029611825942993,0.2537014782428741,0.4346669948222235,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9917,9,2435,270.55555555555554,429.9646267391232,2.017969846725464,0.252246230840683,0.43387075155719,0.1111111111111111,0.0,0.0,0
::1,::1,1648,8443,10,2309,230.9,452.32829891573226,2.0507678985595703,0.2278630998399522,0.4168059184900436,0.1,0.0,0.0,0
::1,::1,6660,8443,10,2311,231.1,452.2686038185715,2.018094062805176,0.2242326736450195,0.4151363188024464,0.1,0.0,0.0,0
::1,::1,6578,8443,10,2311,231.1,452.2686038185715,2.0473439693450928,0.2274826632605658,0.4171497805979877,0.1,0.0,0.0,0
::1,::1,6819,8443,10,2302,230.2,452.5434343795079,2.048898935317993,0.2276554372575548,0.4212853365488919,0.1,0.0,0.0,0
::1,::1,6761,8443,10,2250,225.0,436.9652160069495,2.0519049167633057,0.2279894351959228,0.4176881317504601,0.1,0.0,0.0,0
::1,::1,6559,8443,10,2311,231.1,452.2686038185715,2.057158946990967,0.2285732163323296,0.4191526924209148,0.1,0.0,0.0,0
::1,::1,6641,8443,10,2311,231.1,452.2686038185715,2.044938087463379,0.2272153430514865,0.4193595517069155,0.1,0.0,0.0,0
::1,::1,6515,8443,10,2311,231.1,452.2686038185715,2.0547850131988525,0.2283094459109836,0.4197018987450402,0.1,0.0,0.0,0
::1,::1,8443,6630,10,2499,249.9,396.5066077633512,2.051706075668335,0.2279673417409261,0.4175908812771848,0.1,0.0,0.0,0
::1,::1,8443,6852,9,2435,270.55555555555554,429.9646267391232,2.0216050148010254,0.2527006268501282,0.4337645804760321,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6603,9,2435,270.55555555555554,429.9646267391232,2.049926996231079,0.2562408745288849,0.434779506119051,0.1111111111111111,0.0,0.0,0
::1,::1,9843,8443,10,2310,231.0,452.2983528601448,2.0370800495147705,0.2263422277238634,0.4188414044500976,0.1,0.0,0.0,0
::1,::1,6682,8443,10,2311,231.1,452.2686038185715,2.0422279834747314,0.2269142203860812,0.4182311076117849,0.1,0.0,0.0,0
::1,::1,8443,6633,10,2499,249.9,396.5066077633512,2.031799793243408,0.2257555325826009,0.4176728551588747,0.1,0.0,0.0,0
::1,::1,8443,6534,9,2435,270.55555555555554,429.9646267391232,2.0626800060272217,0.2578350007534027,0.4375681310506005,0.1111111111111111,0.0,0.0,0
::1,::1,10035,8443,11,2375,215.9090909090909,433.8886439766554,2.06353497505188,0.206353497505188,0.4040790958058207,0.0909090909090909,0.0,0.0,0
::1,::1,6487,8443,10,2311,231.1,452.2686038185715,2.0490429401397705,0.2276714377933078,0.4175402980785765,0.1,0.0,0.0,0
::1,::1,8443,9804,9,2435,270.55555555555554,429.9646267391232,2.042881965637207,0.2553602457046509,0.4333153029466776,0.1111111111111111,0.0,0.0,0
::1,::1,9795,8443,10,2310,231.0,452.2983528601448,2.0324530601501465,0.2258281177944607,0.4164015573296432,0.1,0.0,0.0,0
::1,::1,8443,6752,9,2435,270.55555555555554,429.9646267391232,2.0330710411071777,0.2541338801383972,0.4353889723148231,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6666,9,2435,270.55555555555554,429.9646267391232,2.0289340019226074,0.2536167502403259,0.4360774605171817,0.1111111111111111,0.0,0.0,0
